epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
14,105591,0.18572,0.49436,0.84006,0.99969,0.9986,0.99455,0.99216,0.09351,0.0783,0.77735,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
15,112836,0.18395,0.48826,0.83949,0.99968,0.99861,0.99455,0.99219,0.09349,0.07781,0.77718,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
16,120089,0.18389,0.48459,0.83945,0.99969,0.99861,0.99456,0.99219,0.09355,0.07782,0.77714,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
17,127335,0.18223,0.47821,0.83862,0.99968,0.99861,0.99455,0.99221,0.09366,0.0775,0.77693,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
18,134587,0.18163,0.47398,0.83871,0.99969,0.9986,0.99457,0.99226,0.09318,0.07645,0.77672,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
19,141828,0.18001,0.46689,0.838,0.9997,0.99861,0.9946,0.99227,0.09291,0.07601,0.77673,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
20,149067,0.17877,0.46346,0.83784,0.99971,0.99861,0.9946,0.99232,0.09273,0.07554,0.77663,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
21,156304,0.17814,0.45917,0.8374,0.99971,0.9986,0.99459,0.99231,0.09253,0.07462,0.77676,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,163544,0.17721,0.4564,0.83712,0.99972,0.99861,0.99459,0.99233,0.09224,0.07447,0.77684,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,170785,0.17616,0.44925,0.83663,0.99972,0.99862,0.99459,0.99236,0.09229,0.07455,0.77642,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
24,178037,0.17457,0.44559,0.83616,0.99971,0.99863,0.9946,0.99246,0.09179,0.07353,0.77574,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,185285,0.17383,0.44031,0.83588,0.99973,0.99861,0.99461,0.99249,0.09143,0.07305,0.77577,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,192526,0.17243,0.4342,0.83524,0.99974,0.99861,0.99463,0.9925,0.0915,0.07336,0.77608,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
27,199769,0.17172,0.43283,0.83516,0.99974,0.99862,0.99463,0.99255,0.09135,0.07294,0.7763,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,207013,0.17088,0.42761,0.83478,0.99974,0.99862,0.99464,0.99253,0.09148,0.0725,0.77676,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,214256,0.16937,0.42262,0.83395,0.99973,0.99863,0.99465,0.9925,0.09115,0.07234,0.77715,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,221490,0.16783,0.41971,0.83347,0.99974,0.99865,0.99465,0.99256,0.09064,0.07147,0.77665,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,228728,0.1667,0.41322,0.83331,0.99973,0.99864,0.99465,0.99255,0.09019,0.07121,0.77662,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,235961,0.16529,0.40788,0.83252,0.99974,0.99863,0.99465,0.99262,0.08993,0.07053,0.77637,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,243409,0.16457,0.4053,0.83236,0.99973,0.99863,0.99465,0.99262,0.08977,0.07026,0.77653,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,251256,0.16242,0.39833,0.83178,0.99974,0.99864,0.99465,0.99255,0.08969,0.06973,0.77712,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,259007,0.16158,0.39484,0.83115,0.99975,0.99864,0.99465,0.99254,0.08947,0.07001,0.7766,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,266808,0.15981,0.38924,0.83063,0.99976,0.99865,0.99465,0.9925,0.0889,0.06894,0.77698,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,274560,0.15788,0.38557,0.82992,0.99975,0.99866,0.99467,0.99254,0.08839,0.06836,0.77685,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,282299,0.15637,0.37864,0.82949,0.99976,0.99867,0.99467,0.99259,0.08777,0.06783,0.7766,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,290042,inf,0.37284,0.82887,0.99976,0.99868,0.99467,0.99265,0.08715,0.06708,0.77729,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,297779,0.15252,0.36696,0.82824,0.99976,0.99868,0.99468,0.99269,0.08672,0.06674,0.77698,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,305487,0.11466,0.13035,0.77391,0.99974,0.99868,0.9947,0.99261,0.08619,0.06728,0.77738,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,313140,0.11018,0.12202,0.77183,0.99974,0.99867,0.99472,0.9925,0.08574,0.06677,0.77861,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,320807,0.10725,0.11687,0.77145,0.99975,0.99866,0.99472,0.99244,0.08531,0.06619,0.78017,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,328442,0.10282,0.10933,0.76982,0.99975,0.99868,0.99472,0.99247,inf,0.0642,0.78086,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,336224,0.09885,0.10421,0.76867,0.99975,0.9987,0.99473,0.99248,0.08201,0.06277,0.78125,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,344218,0.09541,0.09918,0.76759,0.99976,0.99872,0.99473,0.99248,0.08003,0.06137,0.7815,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,351981,0.092,0.094,0.76702,0.99975,0.99875,0.99474,0.99254,0.07827,0.05991,0.78161,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,359608,0.0882,0.08858,0.76568,0.99975,0.99875,0.99475,0.99256,0.07664,0.05856,0.78172,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,7735.45,0.1387,0.35957,0.82742,0.99976,0.99874,0.99476,0.99271,0.07518,0.05856,0.77998,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,14959.4,0.12803,0.3166,0.822,0.99976,0.99873,0.99475,0.99289,0.07546,0.05911,0.7793,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
