epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
13,9598.81,0.1462,0.47932,0.81033,0.99951,1,0.995,0.995,0.08338,0.39334,0.77183,0.00203293,0.000677643,0.00203293,0.000677643,0.00203293,0.000677643,0.00203293,0.000677643
14,10275.6,0.14325,0.46384,0.81194,0.99956,1,0.995,0.99478,0.08461,0.39093,0.7725,0.00201009,0.00067003,0.00201009,0.00067003,0.00201009,0.00067003,0.00201009,0.00067003
15,10928.1,0.14026,0.44163,0.81123,0.9995,1,0.995,0.995,0.08794,0.38328,0.77253,0.00198725,0.000662417,0.00198725,0.000662417,0.00198725,0.000662417,0.00198725,0.000662417
16,11579.4,0.13921,0.43613,0.81225,0.99952,1,0.995,0.995,0.07997,0.36607,0.77151,0.00196441,0.000654804,0.00196441,0.000654804,0.00196441,0.000654804,0.00196441,0.000654804
17,12229.4,0.1362,0.42863,0.81,0.99955,1,0.995,0.995,0.07754,0.35752,0.77143,0.00194157,0.00064719,0.00194157,0.00064719,0.00194157,0.00064719,0.00194157,0.00064719
18,12881.8,0.13442,0.41569,0.808,0.99952,1,0.995,0.995,0.07623,0.35146,0.77059,0.00191873,0.000639577,0.00191873,0.000639577,0.00191873,0.000639577,0.00191873,0.000639577
19,13528.7,0.1323,0.40475,0.80642,0.99953,1,0.995,0.995,0.07353,0.3393,0.77096,0.00189589,0.000631964,0.00189589,0.000631964,0.00189589,0.000631964,0.00189589,0.000631964
20,14175.6,0.13079,0.39692,0.80943,0.99961,1,0.995,0.995,0.06907,0.33453,0.76949,0.00187305,0.000624351,0.00187305,0.000624351,0.00187305,0.000624351,0.00187305,0.000624351
21,14818.7,0.12949,0.39534,0.80761,0.99956,1,0.995,0.995,0.07414,0.33177,0.77004,0.00185021,0.000616738,0.00185021,0.000616738,0.00185021,0.000616738,0.00185021,0.000616738
22,15468.5,0.12858,0.38244,0.80784,0.99952,1,0.995,0.995,0.07069,0.32268,0.7703,0.00182737,0.000609125,0.00182737,0.000609125,0.00182737,0.000609125,0.00182737,0.000609125
23,16115.2,0.12601,0.37002,0.80832,0.99961,1,0.995,0.995,0.07011,0.31824,0.76985,0.00180454,0.000601512,0.00180454,0.000601512,0.00180454,0.000601512,0.00180454,0.000601512
24,16760.1,0.12329,0.36341,0.8054,0.99954,1,0.995,0.995,0.07028,0.31881,0.77055,0.0017817,0.000593899,0.0017817,0.000593899,0.0017817,0.000593899,0.0017817,0.000593899
25,17403.8,0.12491,0.36189,0.80526,0.99949,1,0.995,0.995,0.0706,0.30373,0.76998,0.00175886,0.000586286,0.00175886,0.000586286,0.00175886,0.000586286,0.00175886,0.000586286
26,18052.1,0.12193,0.35397,0.80847,0.99959,1,0.995,0.995,0.07067,0.2953,0.76985,0.00173602,0.000578672,0.00173602,0.000578672,0.00173602,0.000578672,0.00173602,0.000578672
27,18697.9,0.12215,0.3542,0.80733,0.99928,1,0.995,0.995,0.06908,0.2959,0.7701,0.00171318,0.000571059,0.00171318,0.000571059,0.00171318,0.000571059,0.00171318,0.000571059
28,19341.4,0.12024,0.3435,0.80601,0.99953,1,0.995,0.995,0.07101,0.2906,0.7694,0.00169034,0.000563446,0.00169034,0.000563446,0.00169034,0.000563446,0.00169034,0.000563446
29,19995.1,0.12071,0.33803,0.80618,0.99949,1,0.995,0.995,0.07017,0.28938,0.76941,0.0016675,0.000555833,0.0016675,0.000555833,0.0016675,0.000555833,0.0016675,0.000555833
30,20648.3,0.11934,0.33028,0.80449,0.9996,1,0.995,0.995,0.06946,0.28311,0.76874,0.00164466,0.00054822,0.00164466,0.00054822,0.00164466,0.00054822,0.00164466,0.00054822
